,x,y
830,0.364680929385,8.75302073498
831,-18.8728345301,-17.5290202722
832,-21.6338435066,3.67643393289
833,-19.1374017362,-13.1553998903
834,-16.4496509456,-15.7109961099
835,-14.4662525181,-13.760846131
836,-16.9301040952,-18.423427651
837,-17.8225700284,-18.6366850037
838,-15.1755459935,-15.1600751619
839,-18.6770981858,-14.0334913238
840,-14.3527651481,-16.9252291422
841,-9.24390397097,14.7218175991
842,-4.67241680142,4.02582072529
843,-15.3445078834,-18.9582907373
844,-14.7722949707,-16.4394780661
845,-20.2252925062,-15.3994436007
846,-15.8204278421,-16.2606318068
847,-18.1136814554,-14.26632972
848,-1.96577049457,6.55482954094
849,1.7014231341,11.2935140542
850,-17.3216437061,-18.3382191481
851,0.0599192126102,-18.2487218172
852,-2.62630294902,4.7618043556
853,-18.9461503475,-15.307741981
854,-7.19710710531,5.1809386651
855,-19.1849747627,-14.2748737519
856,-4.31923954345,5.77907923596
857,-12.5449876057,7.79194410862
858,-19.1480249277,-15.0429763889
859,-1.85123672311,4.57842958808
860,-1.75812841726,0.215633009096
861,-2.28366558099,5.17279598997
862,-4.02581972676,8.09537568393
863,-0.318468665673,-2.80250356999
864,0.17249803772,-1.17700214712
865,-16.3306345186,-16.7003932926
866,-0.803288872727,-0.713094445773
867,-17.807374351,-16.7143888551
868,-16.0641444884,-16.710242786
869,-6.30195971736,10.6342946814
870,-17.1764439124,-16.2901540683
871,-0.89932513343,3.33962631837
872,-13.9446836258,-14.8806620296
873,-19.1010356621,-15.8448131467
874,-16.8128802368,-16.713220377
875,-16.3849349162,-16.046190593
876,-12.2515007762,-14.0194255962
877,-17.3024166581,-15.6389233584
878,-4.42149725082,5.10624349702
879,-18.2160185049,-16.6163891274
880,-11.4928039878,-15.9458676118
881,-16.961005865,-17.5401300591
882,-16.4615889373,-17.9501227669
883,-22.0521832558,2.5691267345
884,-18.8522918632,-15.6201974543
885,-0.0472939396217,-2.43945467637
886,-1.19943785679,-1.03733132828
887,-19.5819221997,-12.422853369
888,-11.27548708,-15.8899090851
889,-3.94255532654,8.0049719801
890,-17.5048619305,-13.7845515635
891,-2.70308105307,-2.80089027859
892,5.10529817778,19.0480799726
893,-17.0060775747,-12.978282046
894,-12.2243957435,-13.9880511419
895,-2.75813582853,5.11776143868
896,0.196190943633,0.585966139341
897,-3.37640024866,5.44801821779
898,-12.8704315374,-19.8010943576
899,-0.103294362697,-0.801643411565
900,-1.46766089471,-17.5407950897
901,-5.49787382814,-16.1060957727
902,-5.34238810232,-16.8586670407
903,-6.74945457531,-17.0589379622
904,-4.68084132224,-15.2231510065
905,-2.12774821005,-17.8502052809
906,-5.41019330028,8.14549292177
907,11.3924966757,-11.125838127
908,-4.59416696379,-18.5065190708
909,2.96151607516,11.5892708412
910,-4.52478432993,-19.9904386133
911,4.78444951739,-8.38753727802
912,0.820171297047,-9.93515109012
913,-2.15057099245,-16.4273658756
914,-5.01955943257,-15.8397313344
915,11.0268128347,-11.4864374605
916,0.443508087757,-9.98920913355
917,-4.29833807831,-19.4152609125
918,2.06194642417,-9.96769666657
919,11.013075008,-11.6200696928
920,1.71746537733,-11.6484025387
921,-2.48884790011,-18.2982082227
922,-5.63826491594,-17.3100047134
923,1.71488594618,-11.2174613633
924,-3.23063689235,-15.1613965181
925,0.897907338087,-14.8658080205
926,4.70521002516,-3.58272368677
927,-2.24905926234,-14.5791245224
928,-2.41664900997,-17.2015043379
929,7.23720827267,-4.48239474466
930,-2.44069760942,-14.1213532867
931,2.75468053602,-11.8255398328
932,-3.54052567081,-15.0305035205
933,-5.00924860675,-17.9777020387
934,3.44609496394,-6.44987365805
935,2.94755597464,-8.34813432213
936,1.70690965668,-8.931236823
937,-3.56942434004,-16.3047543031
938,-0.0107315359495,-9.20425325792
939,-1.37046221774,-10.7729341554
940,-3.54068909566,-12.2121628376
941,0.920892875477,-9.01343437384
942,-3.25112546425,-18.6805821255
943,-4.46500352799,-18.0056066348
944,-5.00056279816,-18.1344699681
945,-4.26026650339,-17.6537466425
946,-4.87750392368,-17.5937209014
947,-2.86670853999,2.84464192491
948,1.99257797866,-9.96849221184
949,4.18233661814,-5.01844856278
950,-3.00160371715,-16.0784581681
951,2.40951801459,-9.09346226828
952,-6.05545475543,-17.4760948945
953,-2.00523148133,-11.1383289662
954,-8.66712492883,-15.5876438194
955,-8.8721774423,-15.1828468327
956,0.547503429273,-8.80768075799
957,-7.22568073346,-17.5609178294
958,-8.63733606008,-15.667488085
959,1.46297130662,-9.3178592396
960,0.61650368089,-10.8349532508
961,1.01485123527,-10.2707274542
962,-8.4631666931,-15.8711836436
963,-6.36955540413,-18.5074802509
964,-7.63065568037,-16.906934599
965,-2.17456877519,-12.9632893532
966,-9.10277923399,-15.2128370149
967,-5.98640117639,-18.4965449623
968,12.5842183025,-14.7511161648
969,-9.11527128919,-15.0961545506
970,-8.56190055292,-16.0731324588
971,-2.32704497218,-19.8313426288
972,4.25868118968,-19.4963201427
973,-3.46983619286,-18.2604988063
974,-2.78198197204,-19.6137172297
975,-2.41607700057,-19.9152931242
976,-0.53321651492,-12.5783947924
977,-3.84676017967,-19.34700677
978,-2.01620173276,-20.4826370686
979,6.03094495914,-5.10876810757
980,-1.99484573805,-21.8341718278
981,-4.34439337269,-10.4268469596
982,-11.7522128928,15.8978757637
983,-2.72731376752,-19.9728299532
984,-0.610289505304,-9.9639154528
985,-0.122840304821,-9.69420366828
986,1.00021128551,-10.0246381726
987,-4.56893300864,-14.9839026447
988,8.29584549009,-7.67538823631
989,-4.99045270776,-18.5574535259
990,-4.54614878859,-14.5020461901
991,-2.03002427717,-21.7775611196
992,-0.99449578798,-13.772003392
993,11.043292078,9.60767087725
994,-2.06364181084,-21.8108518105
995,-2.97731424007,-20.477855005
996,3.10967988397,-7.82617155981
997,3.17310332528,-8.45384866904
998,-2.90001133858,3.25969690714
999,-2.16927603673,-14.1433537256
